sector,subsector,service_or_output_name,region,year,state_id,state_label,state_description,output_unit,output_quantity_basis,output_cost_per_unit,cost_basis_year,currency,cost_components_summary,input_commodities,input_coefficients,input_units,input_basis_notes,energy_emissions_by_pollutant,process_emissions_by_pollutant,emissions_units,emissions_boundary_notes,max_share,max_activity,min_share,rollout_limit_notes,availability_conditions,source_ids,evidence_summary,derivation_method,assumption_ids,confidence_rating,review_notes,candidate_expansion_pathway,times_or_vedalang_mapping_notes,would_expand_to_explicit_capacity?,would_expand_to_process_chain?,energy_co2e,process_co2e,state_stage_family,state_stage_rank,state_stage_code,state_sort_key,state_label_standardized,is_default_incumbent_2025,state_option_rank,state_option_code,state_option_label,balance_tuning_flag,balance_tuning_note,benchmark_balance_note
cement_clinker,cement_equivalent,cement_equivalent,AUS,2040,cement_clinker__cement_equivalent__conventional,Incumbent cement with current clinker ratio,Reduced-form incumbent Australian cement-equivalent supply with current clinker ratio and recalibrated mixed-fuel kiln use for better national commodity closure.,t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",23,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""electricity""]","[0.45, 0.74, 0.55, 0.095]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent""]","Calibration-oriented incumbent kiln fuel mix. Coal, gas and biomass shares were re-tuned in the balance-ready pack to improve 2025 commodity closure while preserving the incumbent cement route.","[{""pollutant"": ""CO2e"", ""value"": 0.078623}]","[{""pollutant"": ""CO2e"", ""value"": 0.59}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,0.3,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026"", ""S032""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A009"", ""A016"", ""A017"", ""A022"", ""A023""]",Medium,"Balance-ready incumbent cement state. Intended for national reduced-form calibration, not plant-level replication.","Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.078623,0.59,progression,10,incumbent,01_incumbent,Incumbent | current clinker ratio,TRUE,0,O0,O0 | current clinker ratio,TRUE,Incumbent kiln fuel mix re-tuned in the balance-ready pack to improve 2025 commodity closure while preserving the conventional cement route.,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2040,cement_clinker__cement_equivalent__low_clinker_alt_fuels,Low-clinker and alternative-fuels cement,"Cement-equivalent production with lower clinker factor, higher SCM use and substantially higher alternative-fuel/biomass substitution.",t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",26,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""hydrogen"", ""electricity""]","[0.5, 0.4, 0.8, 0.15, 0.095]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent""]","Direct thermal fuels, electricity and sequestration service only. Limestone and minor raw material flows are omitted; process emissions are represented separately.","[{""pollutant"": ""CO2e"", ""value"": 0.066}]","[{""pollutant"": ""CO2e"", ""value"": 0.46}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,1,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A010"", ""A016"", ""A017"", ""A022"", ""A023""]",Medium,This is the strongest non-CCS abatement state for Australian cement in Phase 1 because it is directly anchored to CIF pathway ratios and fuel-switch assumptions.,"Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.066,0.46,progression,20,ambition1,02_ambition1,Ambition 1 | low clinker alt fuels,FALSE,1,O1,O1 | low clinker alt fuels,FALSE,,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2040,cement_clinker__cement_equivalent__ccs_deep,Deep-abatement cement with CCS,Low-clinker cement route with high alternative-fuel use and substantial CO2 capture and storage from clinker production.,t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",40,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""hydrogen"", ""electricity"", ""sequestration_service""]","[0.3, 0.25, 1.1, 0.2, 0.15, 0.6]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent"", ""t/t_cement_equivalent""]","Direct thermal fuels, electricity and sequestration service only. Limestone and minor raw material flows are omitted; process emissions are represented separately.","[{""pollutant"": ""CO2e"", ""value"": 0.04}]","[{""pollutant"": ""CO2e"", ""value"": 0.1}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,0.25,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026"", ""S030""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A010"", ""A016"", ""A017"", ""A022"", ""A023""]",Low,"CCS is probably necessary for very low clinker-sector emissions, but the Australian cost and rollout evidence is much weaker than for clinker-factor and fuel-switch changes.","Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.04,0.1,progression,30,ambition2,03_ambition2,Ambition 2 | ccs deep,FALSE,2,O2,O2 | ccs deep,FALSE,,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2045,cement_clinker__cement_equivalent__conventional,Incumbent cement with current clinker ratio,Reduced-form incumbent Australian cement-equivalent supply with current clinker ratio and recalibrated mixed-fuel kiln use for better national commodity closure.,t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",24,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""electricity""]","[0.4, 0.72, 0.6, 0.093]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent""]","Calibration-oriented incumbent kiln fuel mix. Coal, gas and biomass shares were re-tuned in the balance-ready pack to improve 2025 commodity closure while preserving the incumbent cement route.","[{""pollutant"": ""CO2e"", ""value"": 0.073094}]","[{""pollutant"": ""CO2e"", ""value"": 0.57}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,0.2,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026"", ""S032""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A009"", ""A016"", ""A017"", ""A022"", ""A023""]",Medium,"Balance-ready incumbent cement state. Intended for national reduced-form calibration, not plant-level replication.","Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.073094,0.57,progression,10,incumbent,01_incumbent,Incumbent | current clinker ratio,TRUE,0,O0,O0 | current clinker ratio,TRUE,Incumbent kiln fuel mix re-tuned in the balance-ready pack to improve 2025 commodity closure while preserving the conventional cement route.,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2045,cement_clinker__cement_equivalent__low_clinker_alt_fuels,Low-clinker and alternative-fuels cement,"Cement-equivalent production with lower clinker factor, higher SCM use and substantially higher alternative-fuel/biomass substitution.",t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",25,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""hydrogen"", ""electricity""]","[0.4, 0.3, 0.9, 0.2, 0.092]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent""]","Direct thermal fuels, electricity and sequestration service only. Limestone and minor raw material flows are omitted; process emissions are represented separately.","[{""pollutant"": ""CO2e"", ""value"": 0.052}]","[{""pollutant"": ""CO2e"", ""value"": 0.436}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,1,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A010"", ""A016"", ""A017"", ""A022"", ""A023""]",Medium,This is the strongest non-CCS abatement state for Australian cement in Phase 1 because it is directly anchored to CIF pathway ratios and fuel-switch assumptions.,"Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.052,0.436,progression,20,ambition1,02_ambition1,Ambition 1 | low clinker alt fuels,FALSE,1,O1,O1 | low clinker alt fuels,FALSE,,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2045,cement_clinker__cement_equivalent__ccs_deep,Deep-abatement cement with CCS,Low-clinker cement route with high alternative-fuel use and substantial CO2 capture and storage from clinker production.,t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",38,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""hydrogen"", ""electricity"", ""sequestration_service""]","[0.2, 0.2, 1.2, 0.25, 0.14, 0.65]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent"", ""t/t_cement_equivalent""]","Direct thermal fuels, electricity and sequestration service only. Limestone and minor raw material flows are omitted; process emissions are represented separately.","[{""pollutant"": ""CO2e"", ""value"": 0.03}]","[{""pollutant"": ""CO2e"", ""value"": 0.08}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,0.4,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026"", ""S030""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A010"", ""A016"", ""A017"", ""A022"", ""A023""]",Low,"CCS is probably necessary for very low clinker-sector emissions, but the Australian cost and rollout evidence is much weaker than for clinker-factor and fuel-switch changes.","Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.03,0.08,progression,30,ambition2,03_ambition2,Ambition 2 | ccs deep,FALSE,2,O2,O2 | ccs deep,FALSE,,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2050,cement_clinker__cement_equivalent__conventional,Incumbent cement with current clinker ratio,Reduced-form incumbent Australian cement-equivalent supply with current clinker ratio and recalibrated mixed-fuel kiln use for better national commodity closure.,t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",24,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""electricity""]","[0.35, 0.7, 0.65, 0.09]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent""]","Calibration-oriented incumbent kiln fuel mix. Coal, gas and biomass shares were re-tuned in the balance-ready pack to improve 2025 commodity closure while preserving the incumbent cement route.","[{""pollutant"": ""CO2e"", ""value"": 0.067564}]","[{""pollutant"": ""CO2e"", ""value"": 0.55}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,0.1,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026"", ""S032""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A009"", ""A016"", ""A017"", ""A022"", ""A023""]",Medium,"Balance-ready incumbent cement state. Intended for national reduced-form calibration, not plant-level replication.","Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.067564,0.55,progression,10,incumbent,01_incumbent,Incumbent | current clinker ratio,TRUE,0,O0,O0 | current clinker ratio,TRUE,Incumbent kiln fuel mix re-tuned in the balance-ready pack to improve 2025 commodity closure while preserving the conventional cement route.,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2050,cement_clinker__cement_equivalent__low_clinker_alt_fuels,Low-clinker and alternative-fuels cement,"Cement-equivalent production with lower clinker factor, higher SCM use and substantially higher alternative-fuel/biomass substitution.",t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",24,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""hydrogen"", ""electricity""]","[0.3, 0.2, 1.0, 0.25, 0.09]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent""]","Direct thermal fuels, electricity and sequestration service only. Limestone and minor raw material flows are omitted; process emissions are represented separately.","[{""pollutant"": ""CO2e"", ""value"": 0.037}]","[{""pollutant"": ""CO2e"", ""value"": 0.422}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,1,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A010"", ""A016"", ""A017"", ""A022"", ""A023""]",Medium,This is the strongest non-CCS abatement state for Australian cement in Phase 1 because it is directly anchored to CIF pathway ratios and fuel-switch assumptions.,"Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.037,0.422,progression,20,ambition1,02_ambition1,Ambition 1 | low clinker alt fuels,FALSE,1,O1,O1 | low clinker alt fuels,FALSE,,
cement_clinker,cement_equivalent,cement_equivalent,AUS,2050,cement_clinker__cement_equivalent__ccs_deep,Deep-abatement cement with CCS,Low-clinker cement route with high alternative-fuel use and substantial CO2 capture and storage from clinker production.,t_cement_equivalent,"One tonne of cement-equivalent product at plant gate, represented on a blended cement basis rather than pure clinker.",35,2024,AUD_2024,"Annualised kiln, grinding and process-equipment cost excluding explicitly listed fuel, electricity and sequestration service purchases. Carbon prices excluded.","[""coal"", ""natural_gas"", ""biomass"", ""hydrogen"", ""electricity"", ""sequestration_service""]","[0.1, 0.15, 1.3, 0.3, 0.14, 0.7]","[""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""GJ/t_cement_equivalent"", ""MWh/t_cement_equivalent"", ""t/t_cement_equivalent""]","Direct thermal fuels, electricity and sequestration service only. Limestone and minor raw material flows are omitted; process emissions are represented separately.","[{""pollutant"": ""CO2e"", ""value"": 0.02}]","[{""pollutant"": ""CO2e"", ""value"": 0.06}]",tCO2e/t_cement_equivalent,Direct plant emissions only. Process emissions represent clinker calcination at a cement-equivalent basis using clinker-factor assumptions.,0.6,,,"Indicative upper-bound envelope only. SCM availability, waste-fuel supply and CCS infrastructure constraints are only partly represented.",Conventional and low-clinker states are available from 2025; CCS ramps gradually from 2030 via the max-share envelope.,"[""S025"", ""S026"", ""S030""]","Strongly anchored to Australian CIF decarbonisation pathway evidence, cross-checked with current Australian production and international IEA intensity benchmarks.","Australian industry pathway synthesis. Clinker ratio and clinker process-factor evidence are converted to per-tonne cement-equivalent process emissions, while fuel and electricity coefficients reflect CIF pathway and current industry-energy data.","[""A002"", ""A003"", ""A010"", ""A016"", ""A017"", ""A022"", ""A023""]",Low,"CCS is probably necessary for very low clinker-sector emissions, but the Australian cost and rollout evidence is much weaker than for clinker-factor and fuel-switch changes.","Split to clinker kiln, SCM supply, cement grinding and CCS modules, with explicit clinker-to-cement material balances.",Can expand to explicit clinker and cement processes in TIMES with separate kiln and grinding technologies plus capture/storage links.,TRUE,TRUE,0.02,0.06,progression,30,ambition2,03_ambition2,Ambition 2 | ccs deep,FALSE,2,O2,O2 | ccs deep,FALSE,,
electricity_supply,grid_supply,electricity,AUS,2025,electricity__grid_supply__incumbent_thermal_mix,Incumbent thermal-heavy grid mix,National average electricity supply dominated by the incumbent thermal fleet with declining coal share and some gas backup.,MWh,One MWh of delivered grid electricity at national-average reduced-form system boundary.,55,2024,AUD_2024,"Annualised generation, storage, transmission proxy, fixed O&M and balancing/system integration cost. Explicit fossil fuel commodity inputs are listed separately; policy carbon costs are excluded.","[""coal"", ""natural_gas""]","[6.8, 1.1]","[""GJ/MWh"", ""GJ/MWh""]",Indicative direct fuel inputs to the residual thermal portion of the grid-supply state. Non-fuel renewable energy inputs are implicit in the output cost rather than represented as commodities.,"[{""pollutant"": ""CO2e"", ""value"": 0.527613}]","[{""pollutant"": ""CO2e"", ""value"": 0.0}]",tCO2e/MWh,Direct stack and process-equivalent power-sector emissions intensity at the reduced-form electricity-supply boundary; upstream fuel-cycle emissions excluded.,0.7,,,Phase-1 indicative national upper bound only. Regional power-system constraints are deferred.,Available in all milestone years; national frontier formulation only in Phase 1.,"[""S001"", ""S003"", ""S006"", ""S008"", ""S010"", ""S032""]","Anchored to Australian official generation and emissions context, plus AEMO ISP and CSIRO GenCost system-cost / emissions-intensity benchmarks.",Synthesis. Direct emissions trajectories are calibrated to recent Australian grid intensity and official projection context; output cost follows CSIRO whole-system benchmark points with smoothed milestone interpolation.,"[""A001"", ""A002"", ""A011"", ""A012"", ""A022"", ""A023""]",Medium,"Intended as the declining incumbent benchmark. In Phase 1 this is a national average, not a state-specific dispatch profile.","Split into state/NEM region supply curves, renewable classes, storage classes, and explicit thermal backup processes.","This single reduced-form state family can later expand into TIMES supply technologies plus seasonal/time-slice balancing, with cap-act representation for generation and storage.",TRUE,FALSE,0.527613,0,progression,10,incumbent,01_incumbent,Incumbent | incumbent thermal mix,TRUE,0,O0,O0 | incumbent thermal mix,TRUE,2025 electricity intensity nudged to the official benchmark average so that default incumbent generation activity reproduces the national 2025 electricity emissions total.,"Electricity-sector coal and gas inputs are generation fuels, not end-use final energy. Use baseline_electricity_balance.csv for generation-output closure and baseline_commodity_balance.csv for final electricity closure."
electricity_supply,grid_supply,electricity,AUS,2025,electricity__grid_supply__policy_frontier,Policy frontier grid supply,"National reduced-form frontier broadly consistent with AEMO/CSIRO planning: VRE, storage, transmission and gas backup under implemented-policy decarbonisation.",MWh,One MWh of delivered grid electricity at national-average reduced-form system boundary.,115,2024,AUD_2024,"Annualised generation, storage, transmission proxy, fixed O&M and balancing/system integration cost. Explicit fossil fuel commodity inputs are listed separately; policy carbon costs are excluded.","[""coal"", ""natural_gas""]","[1.5, 1.0]","[""GJ/MWh"", ""GJ/MWh""]",Indicative direct fuel inputs to the residual thermal portion of the grid-supply state. Non-fuel renewable energy inputs are implicit in the output cost rather than represented as commodities.,"[{""pollutant"": ""CO2e"", ""value"": 0.4}]","[{""pollutant"": ""CO2e"", ""value"": 0.0}]",tCO2e/MWh,Direct stack and process-equivalent power-sector emissions intensity at the reduced-form electricity-supply boundary; upstream fuel-cycle emissions excluded.,0.5,,,Phase-1 indicative national upper bound only. Regional power-system constraints are deferred.,Available in all milestone years; national frontier formulation only in Phase 1.,"[""S003"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010""]","Anchored to Australian official generation and emissions context, plus AEMO ISP and CSIRO GenCost system-cost / emissions-intensity benchmarks.",Synthesis. Direct emissions trajectories are calibrated to recent Australian grid intensity and official projection context; output cost follows CSIRO whole-system benchmark points with smoothed milestone interpolation.,"[""A002"", ""A011"", ""A012"", ""A022"", ""A023""]",High,2030 cost anchored to CSIRO GenCost whole-system estimate (~A$91/MWh incl. transmission) and 2050 deep-clean emissions intensity consistent with CSIRO benchmark range.,"Split into state/NEM region supply curves, renewable classes, storage classes, and explicit thermal backup processes.","This single reduced-form state family can later expand into TIMES supply technologies plus seasonal/time-slice balancing, with cap-act representation for generation and storage.",TRUE,FALSE,0.4,0,progression,30,ambition2,03_ambition2,Ambition 2 | policy frontier,FALSE,1,O1,O1 | policy frontier,FALSE,,"Electricity-sector coal and gas inputs are generation fuels, not end-use final energy. Use baseline_electricity_balance.csv for generation-output closure and baseline_commodity_balance.csv for final electricity closure."
electricity_supply,grid_supply,electricity,AUS,2025,electricity__grid_supply__deep_clean_firmed,Deep-clean firmed grid supply,More conservative high-firming near-zero power system state with extra storage/firming and very low direct emissions intensity.,MWh,One MWh of delivered grid electricity at national-average reduced-form system boundary.,125,2024,AUD_2024,"Annualised generation, storage, transmission proxy, fixed O&M and balancing/system integration cost. Explicit fossil fuel commodity inputs are listed separately; policy carbon costs are excluded.","[""coal"", ""natural_gas""]","[0.8, 0.8]","[""GJ/MWh"", ""GJ/MWh""]",Indicative direct fuel inputs to the residual thermal portion of the grid-supply state. Non-fuel renewable energy inputs are implicit in the output cost rather than represented as commodities.,"[{""pollutant"": ""CO2e"", ""value"": 0.3}]","[{""pollutant"": ""CO2e"", ""value"": 0.0}]",tCO2e/MWh,Direct stack and process-equivalent power-sector emissions intensity at the reduced-form electricity-supply boundary; upstream fuel-cycle emissions excluded.,0.2,,,Phase-1 indicative national upper bound only. Regional power-system constraints are deferred.,Available in all milestone years; national frontier formulation only in Phase 1.,"[""S007"", ""S008"", ""S009"", ""S010""]","Anchored to Australian official generation and emissions context, plus AEMO ISP and CSIRO GenCost system-cost / emissions-intensity benchmarks.",Synthesis. Direct emissions trajectories are calibrated to recent Australian grid intensity and official projection context; output cost follows CSIRO whole-system benchmark points with smoothed milestone interpolation.,"[""A002"", ""A011"", ""A012"", ""A022"", ""A023""]",Medium,Represents an efficient but more conservatively firmed near-zero electricity state. Useful as a sensitivity state when the model values residual emissions reduction more highly than system cost.,"Split into state/NEM region supply curves, renewable classes, storage classes, and explicit thermal backup processes.","This single reduced-form state family can later expand into TIMES supply technologies plus seasonal/time-slice balancing, with cap-act representation for generation and storage.",TRUE,FALSE,0.3,0,progression,40,ambition3,04_ambition3,Ambition 3 | deep clean firmed,FALSE,2,O2,O2 | deep clean firmed,FALSE,,"Electricity-sector coal and gas inputs are generation fuels, not end-use final energy. Use baseline_electricity_balance.csv for generation-output closure and baseline_commodity_balance.csv for final electricity closure."
